order_item_id,order_id,product_id,quantity,unit_price,discount
OI0004184,O002133,P00091,2,86.94,0.1
OI0004185,O002134,P00084,1,477.09,0.0
OI0004186,O002135,P00060,1,534.46,0.2
OI0004187,O002135,P00096,1,302.38,0.05
OI0004188,O002136,P00056,1,496.49,0.1
OI0004189,O002137,P00052,3,396.7,0.0
OI0004190,O002137,P00119,2,324.39,0.0
OI0004191,O002137,P00025,1,205.26,0.0
OI0004192,O002138,P00088,1,15.01,0.15
OI0004193,O002138,P00109,1,130.78,0.0
OI0004194,O002139,P00051,2,220.14,0.0
OI0004195,O002140,P00075,2,181.47,0.2
OI0004196,O002140,P00102,2,377.84,0.1
OI0004197,O002141,P00040,1,464.84,0.0
OI0004198,O002142,P00102,2,377.84,0.15
OI0004199,O002142,P00027,2,425.73,0.05
OI0004200,O002143,P00056,2,496.49,0.05
OI0004201,O002144,P00055,2,268.52,0.1
OI0004202,O002145,P00096,3,302.38,0.2
OI0004203,O002145,P00035,1,385.83,0.0
OI0004204,O002146,P00080,1,65.63,0.1
OI0004205,O002146,P00014,1,306.6,0.05
OI0004206,O002147,P00055,2,268.52,0.0
OI0004207,O002148,P00073,1,380.75,0.0
OI0004208,O002149,P00048,2,606.69,0.05
OI0004209,O002149,P00115,1,275.35,0.0
OI0004210,O002149,P00081,1,74.04,0.0
OI0004211,O002149,P00105,1,567.15,0.1
OI0004212,O002149,P00009,2,411.99,0.0
OI0004213,O002150,P00076,2,271.68,0.0
OI0004214,O002150,P00053,1,564.38,0.1
OI0004215,O002151,P00106,1,183.48,0.15
OI0004216,O002151,P00113,1,151.95,0.1
OI0004217,O002152,P00046,1,488.5,0.0
OI0004218,O002152,P00051,1,220.14,0.0
OI0004219,O002153,P00024,1,194.34,0.05
OI0004220,O002153,P00104,1,250.89,0.2
OI0004221,O002153,P00042,2,444.01,0.0
OI0004222,O002154,P00046,2,488.5,0.15
OI0004223,O002154,P00032,1,492.19,0.0
OI0004224,O002154,P00010,1,9.72,0.0
OI0004225,O002154,P00028,1,43.31,0.0
OI0004226,O002155,P00100,1,205.9,0.0
OI0004227,O002155,P00041,3,19.77,0.0
OI0004228,O002156,P00041,1,19.77,0.0
OI0004229,O002156,P00089,2,185.57,0.15
OI0004230,O002157,P00043,2,243.73,0.1
OI0004231,O002157,P00028,3,43.31,0.2
OI0004232,O002157,P00060,4,534.46,0.0
OI0004233,O002158,P00116,2,571.16,0.05
OI0004234,O002158,P00030,2,211.27,0.0
OI0004235,O002158,P00072,2,362.99,0.1
OI0004236,O002158,P00009,1,411.99,0.0
OI0004237,O002159,P00068,1,131.83,0.0
OI0004238,O002160,P00014,1,306.6,0.1
OI0004239,O002161,P00036,3,136.63,0.15
OI0004240,O002162,P00078,1,203.68,0.2
OI0004241,O002162,P00114,1,426.8,0.15
OI0004242,O002162,P00104,2,250.89,0.0
OI0004243,O002163,P00074,3,138.42,0.05
OI0004244,O002163,P00115,4,275.35,0.15
OI0004245,O002163,P00083,4,125.94,0.2
OI0004246,O002164,P00056,1,496.49,0.0
OI0004247,O002165,P00105,1,567.15,0.0
OI0004248,O002165,P00041,2,19.77,0.0
OI0004249,O002165,P00026,1,236.15,0.2
OI0004250,O002166,P00064,1,25.74,0.05
OI0004251,O002166,P00006,1,117.92,0.0
OI0004252,O002166,P00036,1,136.63,0.0
OI0004253,O002167,P00058,1,268.06,0.1
OI0004254,O002167,P00022,3,315.29,0.05
OI0004255,O002167,P00077,2,263.58,0.0
OI0004256,O002167,P00042,2,444.01,0.1
OI0004257,O002168,P00003,2,419.56,0.2
OI0004258,O002168,P00037,1,379.94,0.2
OI0004259,O002168,P00083,1,125.94,0.1
OI0004260,O002169,P00001,2,186.44,0.0
OI0004261,O002169,P00117,1,372.96,0.0
OI0004262,O002169,P00060,2,534.46,0.2
OI0004263,O002170,P00052,1,396.7,0.0
OI0004264,O002171,P00115,1,275.35,0.1
OI0004265,O002171,P00069,1,452.65,0.0
OI0004266,O002172,P00044,1,52.37,0.0
OI0004267,O002172,P00083,1,125.94,0.0
OI0004268,O002173,P00061,1,62.41,0.0
OI0004269,O002174,P00107,1,373.63,0.2
OI0004270,O002175,P00054,1,499.72,0.15
OI0004271,O002176,P00039,1,78.36,0.2
OI0004272,O002176,P00036,1,136.63,0.0
OI0004273,O002176,P00041,1,19.77,0.05
OI0004274,O002177,P00011,2,477.15,0.1
OI0004275,O002178,P00100,1,205.9,0.0
OI0004276,O002179,P00064,1,25.74,0.1
OI0004277,O002180,P00007,2,522.61,0.05
OI0004278,O002181,P00039,1,78.36,0.15
OI0004279,O002182,P00059,2,377.25,0.2
OI0004280,O002182,P00064,2,25.74,0.15
OI0004281,O002183,P00117,1,372.96,0.0
OI0004282,O002184,P00108,2,475.6,0.0
OI0004283,O002185,P00080,1,65.63,0.0
OI0004284,O002185,P00014,2,306.6,0.0
OI0004285,O002186,P00007,1,522.61,0.0
OI0004286,O002186,P00106,3,183.48,0.0
OI0004287,O002187,P00014,1,306.6,0.15
OI0004288,O002187,P00042,3,444.01,0.15
OI0004289,O002187,P00111,1,39.89,0.05
OI0004290,O002188,P00029,2,359.81,0.0
OI0004291,O002188,P00022,1,315.29,0.0
OI0004292,O002189,P00093,3,320.92,0.2
OI0004293,O002190,P00048,1,606.69,0.2
OI0004294,O002191,P00116,3,571.16,0.1
OI0004295,O002192,P00001,1,186.44,0.0
OI0004296,O002192,P00120,3,568.77,0.0
OI0004297,O002192,P00089,1,185.57,0.2
OI0004298,O002192,P00112,4,264.71,0.0
OI0004299,O002193,P00015,1,125.4,0.0
OI0004300,O002193,P00007,1,522.61,0.0
OI0004301,O002194,P00034,1,79.08,0.0
OI0004302,O002195,P00089,1,185.57,0.2
OI0004303,O002195,P00079,4,142.89,0.05
OI0004304,O002195,P00102,2,377.84,0.0
OI0004305,O002196,P00090,1,335.08,0.0
OI0004306,O002196,P00022,3,315.29,0.1
OI0004307,O002197,P00059,3,377.25,0.0
OI0004308,O002197,P00016,4,21.7,0.0
OI0004309,O002198,P00111,1,39.89,0.0
OI0004310,O002199,P00097,3,193.82,0.2
OI0004311,O002199,P00075,1,181.47,0.05
OI0004312,O002199,P00114,1,426.8,0.15
OI0004313,O002200,P00058,1,268.06,0.0
OI0004314,O002200,P00086,1,55.76,0.1
OI0004315,O002201,P00068,1,131.83,0.1
OI0004316,O002201,P00031,1,462.82,0.05
OI0004317,O002202,P00085,2,274.09,0.2
OI0004318,O002202,P00063,3,329.62,0.15
OI0004319,O002202,P00036,2,136.63,0.05
OI0004320,O002202,P00042,1,444.01,0.0
OI0004321,O002203,P00012,3,518.79,0.0
OI0004322,O002203,P00034,3,79.08,0.15
OI0004323,O002203,P00099,2,91.51,0.0
OI0004324,O002204,P00046,1,488.5,0.1
OI0004325,O002205,P00107,4,373.63,0.2
OI0004326,O002206,P00032,3,492.19,0.15
OI0004327,O002206,P00085,1,274.09,0.15
OI0004328,O002207,P00110,1,82.92,0.15
OI0004329,O002207,P00027,1,425.73,0.0
OI0004330,O002208,P00010,2,9.72,0.05
OI0004331,O002209,P00008,2,441.52,0.0
OI0004332,O002210,P00002,2,75.51,0.15
OI0004333,O002211,P00028,2,43.31,0.05
OI0004334,O002212,P00105,2,567.15,0.05
OI0004335,O002213,P00025,2,205.26,0.05
OI0004336,O002214,P00014,1,306.6,0.1
OI0004337,O002214,P00044,1,52.37,0.2
OI0004338,O002214,P00027,2,425.73,0.1
OI0004339,O002214,P00105,2,567.15,0.1
OI0004340,O002215,P00110,1,82.92,0.0
OI0004341,O002216,P00098,1,298.47,0.0
OI0004342,O002217,P00091,2,86.94,0.05
OI0004343,O002218,P00084,1,477.09,0.2
OI0004344,O002218,P00020,3,21.08,0.1
OI0004345,O002219,P00014,2,306.6,0.0
OI0004346,O002220,P00029,1,359.81,0.05
OI0004347,O002220,P00118,1,509.33,0.05
OI0004348,O002220,P00047,4,293.14,0.2
OI0004349,O002221,P00080,1,65.63,0.0
OI0004350,O002221,P00066,1,422.64,0.0
OI0004351,O002221,P00026,1,236.15,0.0
OI0004352,O002221,P00100,1,205.9,0.05
OI0004353,O002221,P00052,1,396.7,0.0
OI0004354,O002222,P00088,3,15.01,0.2
OI0004355,O002222,P00040,1,464.84,0.1
OI0004356,O002223,P00083,1,125.94,0.05
OI0004357,O002223,P00014,1,306.6,0.0
OI0004358,O002223,P00019,1,80.96,0.15
OI0004359,O002224,P00015,1,125.4,0.0
OI0004360,O002225,P00003,1,419.56,0.0
OI0004361,O002225,P00115,2,275.35,0.0
OI0004362,O002225,P00059,1,377.25,0.0
OI0004363,O002226,P00061,1,62.41,0.15
OI0004364,O002227,P00068,1,131.83,0.0
OI0004365,O002227,P00058,2,268.06,0.0
OI0004366,O002227,P00046,3,488.5,0.1
OI0004367,O002228,P00011,1,477.15,0.0
OI0004368,O002228,P00046,2,488.5,0.0
OI0004369,O002228,P00056,1,496.49,0.05
OI0004370,O002229,P00065,1,96.5,0.1
OI0004371,O002229,P00056,1,496.49,0.0
OI0004372,O002230,P00007,1,522.61,0.0
OI0004373,O002230,P00057,1,460.12,0.0
OI0004374,O002231,P00013,3,427.3,0.05
OI0004375,O002231,P00007,1,522.61,0.15
OI0004376,O002231,P00084,1,477.09,0.05
OI0004377,O002232,P00025,1,205.26,0.0
OI0004378,O002232,P00038,4,373.16,0.05
OI0004379,O002233,P00023,1,220.19,0.0
OI0004380,O002233,P00077,1,263.58,0.1
OI0004381,O002234,P00078,2,203.68,0.1
OI0004382,O002234,P00064,1,25.74,0.05
OI0004383,O002235,P00014,1,306.6,0.15
OI0004384,O002236,P00007,1,522.61,0.15
OI0004385,O002237,P00032,2,492.19,0.0
OI0004386,O002238,P00029,3,359.81,0.0
OI0004387,O002239,P00007,1,522.61,0.0
OI0004388,O002240,P00074,1,138.42,0.0
OI0004389,O002240,P00035,3,385.83,0.0
OI0004390,O002241,P00069,1,452.65,0.0
OI0004391,O002242,P00036,1,136.63,0.15
OI0004392,O002242,P00029,1,359.81,0.15
OI0004393,O002242,P00113,1,151.95,0.05
OI0004394,O002242,P00080,1,65.63,0.05
OI0004395,O002243,P00051,1,220.14,0.0
OI0004396,O002244,P00029,3,359.81,0.15
OI0004397,O002244,P00094,1,222.34,0.0
OI0004398,O002244,P00106,1,183.48,0.05
OI0004399,O002245,P00027,1,425.73,0.0
OI0004400,O002246,P00101,2,79.35,0.0
OI0004401,O002247,P00045,1,303.55,0.0
OI0004402,O002247,P00082,2,380.3,0.15
OI0004403,O002248,P00077,1,263.58,0.0
OI0004404,O002249,P00094,1,222.34,0.0
OI0004405,O002250,P00013,1,427.3,0.1
OI0004406,O002250,P00024,1,194.34,0.15
OI0004407,O002251,P00080,1,65.63,0.15
OI0004408,O002251,P00062,1,140.07,0.0
OI0004409,O002251,P00095,1,40.98,0.0
OI0004410,O002251,P00040,1,464.84,0.0
OI0004411,O002251,P00110,4,82.92,0.15
OI0004412,O002252,P00009,3,411.99,0.0
OI0004413,O002252,P00022,1,315.29,0.0
OI0004414,O002253,P00116,1,571.16,0.05
OI0004415,O002254,P00019,1,80.96,0.15
OI0004416,O002254,P00002,3,75.51,0.05
OI0004417,O002255,P00055,1,268.52,0.0
OI0004418,O002256,P00003,2,419.56,0.0
OI0004419,O002256,P00023,1,220.19,0.0
OI0004420,O002257,P00022,1,315.29,0.15
OI0004421,O002258,P00098,2,298.47,0.0
OI0004422,O002258,P00110,2,82.92,0.1
OI0004423,O002259,P00046,4,488.5,0.05
OI0004424,O002260,P00075,1,181.47,0.2
OI0004425,O002260,P00001,1,186.44,0.0
OI0004426,O002260,P00063,1,329.62,0.05
OI0004427,O002261,P00015,3,125.4,0.2
OI0004428,O002261,P00006,2,117.92,0.0
OI0004429,O002262,P00073,1,380.75,0.2
OI0004430,O002262,P00088,1,15.01,0.0
OI0004431,O002262,P00038,1,373.16,0.1
OI0004432,O002263,P00065,2,96.5,0.0
OI0004433,O002264,P00097,2,193.82,0.0
OI0004434,O002265,P00100,2,205.9,0.0
OI0004435,O002265,P00013,1,427.3,0.0
OI0004436,O002266,P00103,4,132.87,0.05
OI0004437,O002266,P00095,3,40.98,0.05
OI0004438,O002266,P00043,2,243.73,0.15
OI0004439,O002267,P00045,1,303.55,0.0
OI0004440,O002267,P00070,2,403.55,0.15
OI0004441,O002268,P00063,2,329.62,0.0
OI0004442,O002268,P00033,2,97.17,0.05
OI0004443,O002269,P00002,1,75.51,0.2
OI0004444,O002270,P00046,1,488.5,0.15
OI0004445,O002270,P00039,1,78.36,0.0
OI0004446,O002271,P00115,1,275.35,0.1
OI0004447,O002272,P00100,1,205.9,0.2
OI0004448,O002272,P00085,1,274.09,0.2
OI0004449,O002272,P00110,1,82.92,0.1
OI0004450,O002273,P00062,1,140.07,0.0
OI0004451,O002274,P00035,3,385.83,0.15
OI0004452,O002275,P00067,2,529.3,0.15
OI0004453,O002276,P00082,4,380.3,0.05
OI0004454,O002276,P00003,1,419.56,0.2
OI0004455,O002276,P00019,1,80.96,0.0
OI0004456,O002277,P00085,1,274.09,0.0
OI0004457,O002278,P00046,2,488.5,0.05
OI0004458,O002279,P00004,1,41.11,0.0
OI0004459,O002280,P00074,4,138.42,0.15
OI0004460,O002280,P00095,2,40.98,0.05
OI0004461,O002281,P00047,1,293.14,0.0
OI0004462,O002282,P00096,2,302.38,0.0
OI0004463,O002283,P00025,2,205.26,0.05
OI0004464,O002283,P00118,1,509.33,0.15
OI0004465,O002284,P00014,2,306.6,0.15
OI0004466,O002284,P00036,4,136.63,0.15
OI0004467,O002284,P00113,1,151.95,0.1
OI0004468,O002285,P00116,1,571.16,0.05
OI0004469,O002286,P00113,2,151.95,0.1
OI0004470,O002287,P00023,1,220.19,0.15
OI0004471,O002287,P00034,1,79.08,0.0
OI0004472,O002288,P00114,3,426.8,0.0
OI0004473,O002289,P00051,1,220.14,0.1
OI0004474,O002290,P00054,1,499.72,0.0
OI0004475,O002291,P00040,3,464.84,0.0
OI0004476,O002291,P00025,1,205.26,0.1
OI0004477,O002292,P00067,1,529.3,0.0
OI0004478,O002292,P00090,4,335.08,0.2
OI0004479,O002293,P00079,1,142.89,0.0
OI0004480,O002294,P00056,1,496.49,0.05
OI0004481,O002294,P00102,1,377.84,0.1
OI0004482,O002295,P00102,2,377.84,0.0
OI0004483,O002295,P00045,1,303.55,0.0
OI0004484,O002296,P00002,1,75.51,0.15
OI0004485,O002296,P00064,2,25.74,0.0
OI0004486,O002297,P00060,2,534.46,0.0
OI0004487,O002297,P00088,1,15.01,0.1
OI0004488,O002298,P00038,1,373.16,0.1
OI0004489,O002299,P00072,2,362.99,0.15
OI0004490,O002300,P00021,1,265.21,0.0
OI0004491,O002301,P00063,1,329.62,0.0
OI0004492,O002302,P00009,1,411.99,0.0
OI0004493,O002302,P00103,2,132.87,0.0
OI0004494,O002303,P00059,3,377.25,0.0
OI0004495,O002304,P00028,2,43.31,0.0
OI0004496,O002304,P00037,3,379.94,0.05
OI0004497,O002304,P00106,1,183.48,0.0
OI0004498,O002304,P00076,3,271.68,0.0
OI0004499,O002304,P00016,2,21.7,0.05
OI0004500,O002305,P00046,2,488.5,0.0
OI0004501,O002305,P00085,2,274.09,0.0
OI0004502,O002305,P00107,1,373.63,0.0
OI0004503,O002305,P00001,1,186.44,0.0
OI0004504,O002305,P00007,1,522.61,0.2
OI0004505,O002306,P00110,1,82.92,0.2
OI0004506,O002306,P00065,1,96.5,0.1
OI0004507,O002306,P00086,1,55.76,0.0
OI0004508,O002307,P00012,3,518.79,0.15
OI0004509,O002308,P00035,1,385.83,0.0
OI0004510,O002308,P00019,1,80.96,0.05
OI0004511,O002308,P00094,1,222.34,0.1
OI0004512,O002309,P00118,1,509.33,0.0
OI0004513,O002310,P00038,1,373.16,0.0
OI0004514,O002311,P00005,2,297.83,0.05
OI0004515,O002312,P00120,1,568.77,0.0
OI0004516,O002313,P00032,4,492.19,0.2
OI0004517,O002314,P00087,1,117.6,0.05
OI0004518,O002314,P00082,1,380.3,0.05
OI0004519,O002315,P00052,2,396.7,0.0
OI0004520,O002315,P00116,2,571.16,0.0
OI0004521,O002315,P00013,1,427.3,0.1
OI0004522,O002316,P00040,2,464.84,0.1
OI0004523,O002316,P00023,1,220.19,0.05
OI0004524,O002317,P00087,1,117.6,0.2
OI0004525,O002317,P00113,1,151.95,0.1
OI0004526,O002317,P00042,3,444.01,0.0
OI0004527,O002318,P00088,1,15.01,0.0
OI0004528,O002318,P00099,1,91.51,0.0
OI0004529,O002319,P00018,1,97.12,0.0
OI0004530,O002319,P00054,1,499.72,0.0
OI0004531,O002319,P00071,1,455.29,0.0
OI0004532,O002320,P00011,3,477.15,0.15
OI0004533,O002320,P00039,1,78.36,0.05
OI0004534,O002320,P00073,1,380.75,0.1
OI0004535,O002320,P00119,1,324.39,0.0
OI0004536,O002321,P00049,2,193.92,0.2
OI0004537,O002322,P00113,1,151.95,0.2
OI0004538,O002323,P00056,1,496.49,0.0
OI0004539,O002323,P00013,1,427.3,0.1
OI0004540,O002324,P00057,2,460.12,0.0
OI0004541,O002324,P00089,1,185.57,0.1
OI0004542,O002325,P00120,1,568.77,0.15
OI0004543,O002326,P00092,1,315.53,0.05
OI0004544,O002326,P00046,4,488.5,0.05
OI0004545,O002326,P00060,2,534.46,0.0
OI0004546,O002326,P00055,2,268.52,0.1
OI0004547,O002326,P00054,1,499.72,0.0
OI0004548,O002327,P00099,1,91.51,0.05
OI0004549,O002328,P00012,4,518.79,0.2
OI0004550,O002329,P00018,1,97.12,0.1
OI0004551,O002330,P00117,2,372.96,0.0
OI0004552,O002331,P00101,1,79.35,0.0
OI0004553,O002332,P00075,2,181.47,0.1
OI0004554,O002333,P00048,1,606.69,0.0
OI0004555,O002334,P00080,4,65.63,0.1
OI0004556,O002335,P00116,2,571.16,0.0
OI0004557,O002335,P00073,2,380.75,0.0
OI0004558,O002336,P00097,1,193.82,0.2
OI0004559,O002337,P00051,1,220.14,0.0
OI0004560,O002338,P00052,1,396.7,0.0
OI0004561,O002338,P00086,1,55.76,0.05
OI0004562,O002339,P00104,2,250.89,0.2
OI0004563,O002340,P00112,1,264.71,0.05
OI0004564,O002340,P00067,1,529.3,0.2
OI0004565,O002341,P00007,2,522.61,0.0
OI0004566,O002341,P00011,4,477.15,0.2
OI0004567,O002341,P00008,1,441.52,0.15
OI0004568,O002342,P00014,1,306.6,0.1
OI0004569,O002342,P00043,2,243.73,0.0
OI0004570,O002343,P00106,1,183.48,0.0
OI0004571,O002344,P00073,2,380.75,0.05
OI0004572,O002345,P00089,2,185.57,0.2
OI0004573,O002345,P00043,3,243.73,0.0
OI0004574,O002346,P00016,1,21.7,0.1
OI0004575,O002346,P00095,4,40.98,0.15
OI0004576,O002347,P00066,1,422.64,0.15
OI0004577,O002347,P00095,4,40.98,0.0
OI0004578,O002348,P00090,1,335.08,0.0
OI0004579,O002349,P00067,1,529.3,0.0
OI0004580,O002350,P00072,1,362.99,0.05
OI0004581,O002350,P00095,1,40.98,0.0
OI0004582,O002351,P00029,1,359.81,0.15
OI0004583,O002351,P00115,1,275.35,0.2
OI0004584,O002351,P00087,1,117.6,0.0
OI0004585,O002352,P00039,2,78.36,0.15
OI0004586,O002352,P00081,3,74.04,0.0
OI0004587,O002352,P00040,1,464.84,0.2
OI0004588,O002353,P00063,1,329.62,0.1
OI0004589,O002354,P00089,1,185.57,0.0
OI0004590,O002355,P00015,1,125.4,0.0
OI0004591,O002355,P00009,4,411.99,0.1
OI0004592,O002355,P00001,1,186.44,0.0
OI0004593,O002355,P00020,3,21.08,0.0
OI0004594,O002355,P00078,1,203.68,0.0
OI0004595,O002356,P00014,1,306.6,0.1
OI0004596,O002356,P00061,3,62.41,0.05
OI0004597,O002356,P00004,1,41.11,0.05
OI0004598,O002356,P00107,1,373.63,0.0
OI0004599,O002357,P00119,1,324.39,0.0
OI0004600,O002357,P00016,2,21.7,0.05
OI0004601,O002358,P00062,2,140.07,0.2
OI0004602,O002358,P00024,2,194.34,0.1
OI0004603,O002358,P00105,1,567.15,0.0
OI0004604,O002358,P00031,2,462.82,0.2
OI0004605,O002358,P00108,1,475.6,0.1
OI0004606,O002359,P00088,1,15.01,0.15
OI0004607,O002359,P00057,2,460.12,0.1
OI0004608,O002359,P00110,1,82.92,0.0
OI0004609,O002360,P00056,1,496.49,0.0
OI0004610,O002361,P00082,1,380.3,0.0
OI0004611,O002362,P00024,2,194.34,0.0
OI0004612,O002363,P00105,3,567.15,0.15
OI0004613,O002364,P00085,1,274.09,0.0
OI0004614,O002365,P00022,1,315.29,0.15
OI0004615,O002365,P00066,1,422.64,0.15
OI0004616,O002366,P00070,1,403.55,0.05
OI0004617,O002366,P00026,2,236.15,0.05
OI0004618,O002367,P00038,1,373.16,0.0
OI0004619,O002367,P00086,2,55.76,0.1
OI0004620,O002368,P00064,1,25.74,0.15
OI0004621,O002368,P00048,2,606.69,0.0
OI0004622,O002369,P00051,1,220.14,0.0
OI0004623,O002369,P00050,1,212.38,0.05
OI0004624,O002369,P00090,3,335.08,0.05
OI0004625,O002369,P00103,1,132.87,0.2
OI0004626,O002370,P00055,1,268.52,0.0
OI0004627,O002371,P00004,3,41.11,0.05
OI0004628,O002371,P00037,2,379.94,0.0
OI0004629,O002372,P00073,1,380.75,0.0
OI0004630,O002372,P00050,1,212.38,0.0
OI0004631,O002372,P00002,2,75.51,0.15
OI0004632,O002372,P00075,4,181.47,0.15
OI0004633,O002373,P00115,1,275.35,0.1
OI0004634,O002373,P00085,1,274.09,0.05
OI0004635,O002374,P00006,1,117.92,0.0
OI0004636,O002375,P00018,3,97.12,0.05
OI0004637,O002376,P00113,2,151.95,0.05
OI0004638,O002376,P00093,1,320.92,0.0
OI0004639,O002377,P00002,1,75.51,0.0
OI0004640,O002378,P00046,1,488.5,0.2
OI0004641,O002378,P00065,3,96.5,0.1
OI0004642,O002378,P00110,2,82.92,0.0
OI0004643,O002379,P00045,1,303.55,0.15
OI0004644,O002380,P00068,1,131.83,0.1
OI0004645,O002380,P00050,1,212.38,0.0
OI0004646,O002381,P00023,1,220.19,0.15
OI0004647,O002382,P00020,1,21.08,0.1
OI0004648,O002382,P00046,1,488.5,0.0
OI0004649,O002382,P00084,1,477.09,0.05
OI0004650,O002382,P00093,2,320.92,0.15
OI0004651,O002383,P00110,3,82.92,0.0
OI0004652,O002383,P00101,2,79.35,0.0
OI0004653,O002384,P00101,1,79.35,0.15
OI0004654,O002384,P00098,1,298.47,0.0
OI0004655,O002385,P00119,2,324.39,0.0
OI0004656,O002385,P00051,4,220.14,0.2
OI0004657,O002386,P00083,1,125.94,0.05
OI0004658,O002386,P00062,1,140.07,0.05
OI0004659,O002387,P00078,1,203.68,0.15
OI0004660,O002388,P00024,1,194.34,0.1
OI0004661,O002389,P00091,2,86.94,0.1
OI0004662,O002390,P00100,1,205.9,0.1
OI0004663,O002390,P00085,1,274.09,0.0
OI0004664,O002391,P00017,4,369.49,0.15
OI0004665,O002392,P00042,3,444.01,0.1
OI0004666,O002393,P00075,1,181.47,0.0
OI0004667,O002394,P00075,1,181.47,0.1
OI0004668,O002395,P00107,2,373.63,0.05
OI0004669,O002396,P00009,1,411.99,0.0
OI0004670,O002397,P00004,1,41.11,0.2
OI0004671,O002398,P00094,3,222.34,0.15
OI0004672,O002398,P00021,1,265.21,0.0
OI0004673,O002398,P00030,1,211.27,0.05
OI0004674,O002398,P00013,1,427.3,0.15
OI0004675,O002399,P00061,1,62.41,0.2
OI0004676,O002399,P00042,2,444.01,0.2
OI0004677,O002399,P00098,1,298.47,0.15
OI0004678,O002399,P00030,4,211.27,0.2
OI0004679,O002400,P00031,1,462.82,0.0
OI0004680,O002401,P00116,4,571.16,0.0
OI0004681,O002401,P00113,4,151.95,0.15
OI0004682,O002402,P00115,2,275.35,0.2
OI0004683,O002402,P00050,1,212.38,0.05
OI0004684,O002403,P00119,3,324.39,0.1
OI0004685,O002403,P00009,1,411.99,0.0
OI0004686,O002403,P00008,2,441.52,0.0
OI0004687,O002404,P00005,1,297.83,0.15
OI0004688,O002404,P00109,3,130.78,0.0
OI0004689,O002405,P00057,1,460.12,0.2
OI0004690,O002406,P00048,1,606.69,0.15
OI0004691,O002406,P00078,1,203.68,0.2
OI0004692,O002407,P00004,2,41.11,0.0
OI0004693,O002407,P00119,3,324.39,0.15
OI0004694,O002407,P00023,1,220.19,0.05
OI0004695,O002407,P00042,3,444.01,0.05
OI0004696,O002408,P00018,1,97.12,0.1
OI0004697,O002408,P00082,2,380.3,0.1
OI0004698,O002409,P00026,1,236.15,0.15
OI0004699,O002409,P00033,1,97.17,0.0
OI0004700,O002409,P00063,3,329.62,0.0
OI0004701,O002409,P00057,1,460.12,0.0
OI0004702,O002410,P00095,1,40.98,0.05
OI0004703,O002410,P00021,1,265.21,0.2
OI0004704,O002411,P00068,1,131.83,0.2
OI0004705,O002411,P00104,2,250.89,0.0
OI0004706,O002412,P00012,1,518.79,0.1
OI0004707,O002413,P00004,1,41.11,0.15
OI0004708,O002413,P00081,1,74.04,0.0
OI0004709,O002414,P00027,3,425.73,0.0
OI0004710,O002414,P00005,3,297.83,0.0
OI0004711,O002414,P00104,1,250.89,0.0
OI0004712,O002415,P00100,3,205.9,0.1
OI0004713,O002415,P00053,1,564.38,0.2
OI0004714,O002415,P00073,1,380.75,0.0
OI0004715,O002416,P00044,1,52.37,0.0
OI0004716,O002417,P00088,1,15.01,0.1
OI0004717,O002417,P00094,2,222.34,0.05
OI0004718,O002417,P00117,1,372.96,0.0
OI0004719,O002417,P00083,1,125.94,0.2
OI0004720,O002418,P00027,4,425.73,0.2
OI0004721,O002418,P00074,1,138.42,0.05
OI0004722,O002419,P00065,1,96.5,0.1
OI0004723,O002419,P00046,2,488.5,0.2
OI0004724,O002419,P00080,2,65.63,0.0
OI0004725,O002420,P00103,1,132.87,0.05
OI0004726,O002420,P00009,1,411.99,0.15
OI0004727,O002420,P00057,1,460.12,0.05
OI0004728,O002421,P00112,1,264.71,0.0
OI0004729,O002421,P00010,1,9.72,0.2
OI0004730,O002421,P00073,1,380.75,0.1
OI0004731,O002421,P00011,1,477.15,0.0
OI0004732,O002422,P00013,3,427.3,0.0
OI0004733,O002422,P00016,1,21.7,0.0
OI0004734,O002422,P00064,3,25.74,0.1
OI0004735,O002423,P00070,1,403.55,0.0
OI0004736,O002423,P00043,3,243.73,0.0
OI0004737,O002424,P00106,1,183.48,0.2
OI0004738,O002424,P00038,2,373.16,0.0
OI0004739,O002425,P00050,1,212.38,0.15
OI0004740,O002426,P00046,2,488.5,0.2
OI0004741,O002426,P00009,2,411.99,0.2
OI0004742,O002427,P00021,4,265.21,0.0
OI0004743,O002428,P00010,1,9.72,0.1
OI0004744,O002429,P00074,1,138.42,0.0
OI0004745,O002430,P00110,2,82.92,0.1
OI0004746,O002431,P00120,4,568.77,0.0
OI0004747,O002431,P00079,2,142.89,0.05
OI0004748,O002431,P00065,1,96.5,0.1
OI0004749,O002432,P00008,2,441.52,0.15
OI0004750,O002432,P00070,1,403.55,0.0
OI0004751,O002433,P00075,1,181.47,0.0
OI0004752,O002433,P00061,1,62.41,0.15
OI0004753,O002433,P00120,1,568.77,0.0
OI0004754,O002434,P00005,2,297.83,0.05
OI0004755,O002434,P00044,1,52.37,0.0
OI0004756,O002435,P00026,3,236.15,0.2
OI0004757,O002435,P00043,4,243.73,0.0
OI0004758,O002436,P00018,1,97.12,0.0
OI0004759,O002437,P00071,1,455.29,0.15
OI0004760,O002437,P00105,1,567.15,0.0
OI0004761,O002438,P00119,2,324.39,0.2
OI0004762,O002439,P00085,1,274.09,0.0
OI0004763,O002439,P00117,1,372.96,0.0
OI0004764,O002439,P00113,1,151.95,0.05
OI0004765,O002440,P00010,1,9.72,0.2
